poncey *;Adj. 1. Effeminate, with an implication of homosexuality. Derog.
;2. Snobby, ostentatious.
;* Also spelt poncy.
the pond;Noun. The Atlantic Ocean. {Informal}
pond life;Noun. Person or persons of low intelligence, and not greatly evolved, as with creatures found in a pond. Derog.
pong ;Noun. An unpleasant smell. {Informal}
;"Verb. To stink. E.g.""It ponged in there so I opened the windows."" {Informal}"
pongo ;Noun. A soldier. [Military use]
pony *;Noun. 1. £25 sterling.
;"2. Rubbish, nonsense. E.g.""Our team are a load of old pony and don't deserve to be in the final."""
;"3. An act of defecation. E.g.""Can you wait for me? I need to have a pony."""
;4. A piece of excrement.
;* Versions 2, 3 and 4 are from the rhyming slang pony and trap meaning 'crap'.
poo (!) *;Noun. Excrement.
;Verb. To defecate.
;Exclam. An expression of distaste, frustration, annoyance.
;* Also spelt pooh.
poo chute;Noun. The anus. Cf. 'poop chute'.
pooey;Exclam. Expressing distaste or derision, especially imitative of children.
;Adj. 1. Of or resembling excrement.
;2. Nasty, distasteful.
poof ;Noun. 1. A male homosexual. Also 'puff'. Derog.
;2. A feeble, despicable person. Derog.
poof juice * ;Noun. 1. An alcopop drink, a very sweet ready-mixed fruit drink containing alcohol. Called poof juice supposedly because homosexuals (poofs) consume such drinks.
;2. Aftershave.
;* Also, less commonly, poofter juice.
poofter *;Noun. 1. A homosexual, usually male. Derog.
;2. A soft, feeble person.
;* Also spelt pooftah, poofdah, puffta and puffda.
poofty ;Noun. A homosexual person, usually male. Also as pooftie. Derog. [Scottish use]
;
poo-head;Noun. An objectionable person. Usually affectionate use, from 'shithead'. See 'poo'.
pooh-pooh;"Verb. To dismiss an idea or suggestion as pointless, foolish or impractical. E.g.""The management pooh-poohed the union's proposal of a 7% pay rise."""
poop ;Noun. 1. An act of defecation.
;"2. An act of breaking wind from the anus. E.g.""OK, who's done a poop, it stinks in here?"""
;"3. Excrement. E.g.""Is that dog poop on the bottom of your shoe?"""
;"Verb. 1. To emit wind from the anus, to 'fart'. E.g.""She was just sitting there pooping quietly and thinking no-one could smell it."""
;"2. To exhaust, to tire. E.g.""I need to sit down, I'm pooped."" {Informal}"
poop chute;Noun. The anus. Occasionally misspelled as poop shute. Cf. 'poo chute'.
poo pirate;Noun. A homosexual male. Derog.
pooter;Noun. Computer. Also poota. [Late 1990s]
pootle ;"Verb. To meander, or wander slowly. E.g.""Let's go into town and pootle about the shops."""
pop ;Noun. 1. A carbonated drink, like cola. Originally from when such drinks utilized corks or bottle stoppers, thus going pop on opening.
;2. A physical or verbal attack. See 'have a pop at (someone)'.
;"Verb. 1. To place or put (something). E.g.""Come in, please. Pop your bag down there and we'll have a nice cuppa before I show you to your room."" {Informal}"
;"2. To go (somewhere), often for a short time or quickly. Usually as pop in, pop over, pop off, pop down, pop out, pop up etc. E.g.""I'm just popping down to the shops to get a pint of milk."" {Informal}"
popcorn;Noun. An erection of the penis. Rhyming slang on 'horn'.
po po;Noun. The police. [Orig. US/Black]
pop one's clogs ;"Vrb phrs. To die. E.g.""I'm afraid old Fred has finally popped his clogs."""
poppers ;Noun. Amyl or butyl nitrate. A medicinal heart stimulant taken recreationally by smelling its vapours for its pleasurable 'rush' and also its orgasm enhancing qualities. Very common on the gay scene and in the drug stimulated club scene.
poppet;Noun. An affectionate term of address, frequently for a child.
poppy;Noun. Money.
pop someone's cherry;Vrb phrs. To lose or take someone's sexual virginity. Orig. applied to deflowering (a woman).
poptastic;"Adj. Denoting excellence in pop music or associated culture. Sometimes used more generally to describe something excellent or fabulous. E.g.""Of all the performers on the show Kylie Minogue was the most poptastic."" See the suffix '...tastic'."
pop up;"Vrb phrs. To appear suddenly or unexpectedly. E.g.""It's interesting how often English slang words keep popping up in conversation."""
porcelain god/altar;Noun. The toilet bowl. See 'pray to the porcelain god'.
pork;Verb. To have sexual intercourse.
pork dagger ;Noun. The penis. Cf. 'pork sword'.
porker ;Noun. A fat person.
porkies ;Noun. Lies. Rhyming slang on pork pies.
porking;Noun. An act of sexual intercourse.
pork-out ;Verb. To eat in excess.
pork sword ;Noun. The penis. Cf. 'pork dagger', 'mutton dagger'.
porridge ;"Noun. A period spent in prison. E.g.""So what's happened in the outside world since I've been doing porridge?"""
porridge wog;Noun. A Scottish person. From porridge being associated with Scotland and 'wog' being a derogatory and offensive term for a non-white person, or in this case foreigner. Offens.
posh;Noun. Cocaine. Named so, because this is the drug of choice for the wealthy members of society, see adj below.
;Adj. 1. In the style of or belonging to the upper classes. [Orig. unknown] {informal}
;"2. Stylish, luxurious, smart, expensive. E.g.""Will you wear that posh frock to the party, the one you brought last weekend?"" [Orig. unknown] {Informal}"
posh up;"Verb. To smarten up. E.g.""Are you going to posh up for dinner tonight?"""
Posh and Becks;Noun. Sex. Rhyming slang. Posh and Becks, a nickname for the celebrity couple Victoria and David Beckham. [2000s]
posse ;Noun. A gang or group of close friends, usually young. From the s.e. expression for an armed band of men recruited to aid a sheriff in enforcing law. [Orig. U.S. Black/W.I.?]
postie ;Noun. A postman/postwoman. [1870s] {Informal}
pot;Noun. Marijuana.
pot-head ;Noun. An frequent user of marijuana or cannabis.
potless ;Adj. Poor, having no ready cash.
potty;Adj. 1. Crazy, mad, eccentric. [Informal]
;"2. Madly in love with, or mad about, something or someone. E.g.""I was potty about Angelina Jolie for several years."""
potty mouth;Noun. A person who uses obscene (dirty) language.
potty mouthed;Adj. Obscene, in relation to language and speech.
pound;Verb. To have vigorous sex.
pound one's pud;"Vrb phrs. Usually of males, to masturbate. E.g.""I suspect, on hearing the bed creaking excessively, that when he said he was going for an afternoon nap he was actually pounding his pud."" [Orig U.S.]"
pour it on ;Vrb phrs. To exaggerate. Also pour it on thick for added emphasis.
povvy;Adj. Poor, something of poor class or low quality. From poverty. Derog. [South use]
powder one's nose ;"Vrb phrs. 1. A euphemism for going to the toilet, usually women's use. E.g.""I'm just going to powder my nose before we set off."""
;2. Euphemism for snorting cocaine.
powfagged;Adj. Exhausted. Dated. [Lancashire dialect/use]
poxy ;Adj. 1. Rubbishy, crass, of poor quality.
;"2. A general negative intensifier. E.g.""I'm not wasting my time and money by going to the poxy shops, just to keep her happy."""
;* Occasionally spelt poxey.
pramface;Noun. A teenage mother, usually from a council housing estate. Coined by the online gossip site, Popbitch, and originally a woman with the facial looks of a poor single mother as seen around a housing estate. Derog. [2000]
prang ;"Noun. A crash or accident, usually involving a vehicle of some kind. E.g.""I had a prang last week so my car's at the garage."""
;"Verb. To knock or damage, usually with reference to having crashed a vehicle. Originally an RAF term for a crash landing. E.g.""My dad will kill me, I've just pranged his car on a lampost."""
;"Adj. Paranoid. E.g.""I dont know why she has pink hair, 'cos she gets so prang when people are staring at her."" [London use]"
prannet ;Noun. An idiot, an imbecile, or objectionable person. Probably derived from 'pranny'.
prannock ;Noun. An idiot. A variation of 'prannet'.
pranny ;Noun. An idiot, a fool. Originally a derogatory term for the female genitals. Also prannie. [Late 1900s]
prat ;Noun. A fool, idiot or objectionable person. Originally meaning the buttocks. Also as pratt.
prat about /around ;"Verb. 1. To idle away time. E.g.""I've just been pratting around in my bedroom playing online games."""
;"2. To act in a foolish or annoying manner, to mess about. E.g.""Stop pratting about and get on with your job before the boss sees you."""
prattish ;"Adj. Stupid, idiotic. From 'prat'. E.g.""He was acting a bit prattish and I'm glad he left early."""
prawn ;Noun. A small, weedy and generally objectionable person.
pray to the porcelain god;"Vrb phrs. To vomit in the toilet (the porcelain god) whilst on one's kness (as though praying). E.g.""I'm not going in there, it stinks! Rob's been praying to the porcelain god."" Cf. 'worship at the porcelain altar'"
preggars;Adj. Pregnant. A corruption of the word pregnant.
prep;"Verb. Abb. of prepare. E.g.""I'll prep the ingredients ready for you to cook the meal."" {Informal}"
pretty-boy;Noun. An attractive young man, pretty as opposed to handsome or manly. [Often Gay use]
previous;"Noun. A criminal record. Usually police and criminal vernacular. E.g.""Be careful if you decide to employ him, he has previous and has only been out of prison 6 months."""
prezzie;Noun. A present, a gift. Also as pressie. {Informal}
prick;Noun. 1. The penis. [S.e. until 1700s]
;2. An idiot, contemptible person.
prick-teaser ;Noun. A person who leads on a male by seemingly offering sexual intimacies, but always falling short of providing full-on sexual intercourse. Cf.'cockteaser'.
pricks with sticks;Noun. Skiers, people who ski. Mainly used by snowboarders. Derog. Cf. 'gays on trays'.
Primani;Noun. Ironic name for Primark, the discount UK clothes store, suggesting the quality of it's goods are as high as designer fasion. A combination of Primark and Armani.
Prince Albert ;Noun. A pierced penis, for body adornment or sexual enhancement. Named after Queen Victoria's consort who allegedly had such a piercing.
prissy queen ;Noun. A prim and snooty gay male. Can mean the same as 'pissy queen'. Cf. 'dizzy queen', 'scat queen', 'curry queen' etc.
private parts ;Noun. The genitals. Often shortened to privates.
prize (something) ;"Noun. An absolute, a complete, an utter (something). E.g.""I haven't got time for him, he's a prize idiot."""
pro ;Noun. Abb. of prostitute.
prod/proddy;Noun. A protestant. Mainly used by Catholics. [Irish/Scottish use]
prole;Noun. Abb. of proletariat. {Informal}
pronto ;Adv. Now or immediately. From the Spanish. {Informal}
proper;"Adj. 1. Used as an intensifier. E.g."" Has the cat crapped under the bed? There's a proper stink in the bedroom."" {Informal}"
;"2. Satisfactory, just right. E.g.""There's nothing like a proper cup of tea first thing in the morning."" {Informal}"
(a) proper do ;"Noun. A first class social event. E.g.""It was a proper do with tuxedos and ballgowns."""
(the) proverbials ;"Noun. Used in place of a slang word so avoiding having to say what may be considered coarse, sometimes as a euphemism. E.g.""Initially it was pain in the proverbials but once I got used to it, commuting was fine as long as I got a seat on the train."" {Informal}"
prozzy ;Noun. A prostitute. Also prozzie, prossy and prossie.
psyche! ;Exclam. Just kidding! Expressing it was just a joke. Probably from psyche out. Also as sike and syke. [Orig. U.S. Early 1990s]
psycho ;Noun. An odd, deranged or eccentric person. By extension of being an abb. of psychopath. [Orig. U.S.] {Informal}
pub crawl ;Noun. A drinking session held by visiting a series of pubs (public houses) or bars. {Informal}
pubes ;Noun. Pubic hair.
pub grub ;Noun. Food that's served in a pub (public house). {Informal}
pud;Noun. The penis, or genitals. See 'pound one's pud'.
pudding;Noun. 1. An uncomplimentary but jocular and affectionate name for someone who is plump. {Informal}
;2. A term of endearment.
puddle;"Noun. A mess, a confused state, when applied to people. E.g.""Sorry, I've been in a bit of puddle since the party. I drank far too much."""
puddled;Adj. 1. Confused. See 'puddle'.
;2. Eccentric, insane.
puff;Noun. 1. A male homosexual. Also poof and pouf. Derog.
;2. A feeble, despicable person.
;3. Cannabis or marijuana. A term more common with adolescents.
puggled;Adj. 1. Insane, crazy.
;2. Drunk.
pug ugly;Adj. Very unattractive. Cf. 'plug ugly'.
puke;"Verb. To vomit. E.g.""He drank so much at his stag party he spent the next 2 days puking up."" [1600s]"
;Noun. Vomit.
pukka;Adj. Excellent, wonderful. Derived from the s.e. use of pukka, meaning genuine, and in itself derived from the Hindi pakka, meaning thorough or substantial.
pull;"Verb. 1. To seduce a desirable person, to sexually attract someone. Also commonly heard in the male expression pull a bird meaning to attract a female. E.g.""I pulled this gorgeous student at the Union bar."""
;2. To kiss passionately.
;"3. To arrest. E.g.""Yeah, I was pulled climbing out of the rear window of the bank and carrying £40,000 in cash."" {Informal}"
pull a fast one;Vrb phrs. To deceive, to gain an unfair advantage. {Informal}
pull a job;"Vrb phrs. To commit a robbery. E.g.""I pulled a job at the local post office so I'm lying low for a few days."""
